date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Rapeseed_N0,Rapeseed_N1,Rapeseed_N2,Rapeseed_N3,Rapeseed_N4,Rapeseed_N5,Rapeseed_N6
2004-10-13,O,2004-10-13 04:45:00,2004-10-13 12:30:00,2004-10-13 12:29:00,2004-10-13 12:30:00,58,200411,200502,200505,200508,200511,200602,200605
2004-10-14,O,2004-10-14 04:45:00,2004-10-14 12:30:00,2004-10-14 12:29:00,2004-10-14 12:30:00,57,200411,200502,200505,200508,200511,200602,200605
2004-10-15,O,2004-10-15 04:45:00,2004-10-15 12:30:00,2004-10-15 12:29:00,2004-10-15 12:30:00,56,200411,200502,200505,200508,200511,200602,200605
2004-10-18,O,2004-10-18 04:45:00,2004-10-18 12:30:00,2004-10-18 12:29:00,2004-10-18 12:30:00,55,200411,200502,200505,200508,200511,200602,200605
2004-10-19,O,2004-10-19 04:45:00,2004-10-19 12:30:00,2004-10-19 12:29:00,2004-10-19 12:30:00,54,200411,200502,200505,200508,200511,200602,200605
2004-10-20,O,2004-10-20 04:45:00,2004-10-20 12:30:00,2004-10-20 12:29:00,2004-10-20 12:30:00,53,200411,200502,200505,200508,200511,200602,200605
2004-10-21,O,2004-10-21 04:45:00,2004-10-21 12:30:00,2004-10-21 12:29:00,2004-10-21 12:30:00,52,200411,200502,200505,200508,200511,200602,200605
2004-10-22,O,2004-10-22 04:45:00,2004-10-22 12:30:00,2004-10-22 12:29:00,2004-10-22 12:30:00,51,200411,200502,200505,200508,200511,200602,200605
2004-10-25,O,2004-10-25 04:45:00,2004-10-25 12:30:00,2004-10-25 12:29:00,2004-10-25 12:30:00,50,200411,200502,200505,200508,200511,200602,200605
2004-10-26,O,2004-10-26 04:45:00,2004-10-26 12:30:00,2004-10-26 12:29:00,2004-10-26 12:30:00,49,200411,200502,200505,200508,200511,200602,200605
2004-10-27,O,2004-10-27 04:45:00,2004-10-27 12:30:00,2004-10-27 12:29:00,2004-10-27 12:30:00,48,200411,200502,200505,200508,200511,200602,200605
2004-10-28,O,2004-10-28 04:45:00,2004-10-28 12:30:00,2004-10-28 12:29:00,2004-10-28 12:30:00,47,200411,200502,200505,200508,200511,200602,200605
2004-10-29,O,2004-10-29 04:45:00,2004-10-29 12:30:00,2004-10-29 12:29:00,2004-10-29 12:30:00,46,200411,200502,200505,200508,200511,200602,200605
2004-11-01,O,2004-11-01 04:45:00,2004-11-01 12:30:00,2004-11-01 12:29:00,2004-11-01 12:30:00,45,,200502,200505,200508,200511,200602,200605
2004-11-02,O,2004-11-02 04:45:00,2004-11-02 12:30:00,2004-11-02 12:29:00,2004-11-02 12:30:00,44,,200502,200505,200508,200511,200602,200605
2004-11-03,O,2004-11-03 04:45:00,2004-11-03 12:30:00,2004-11-03 12:29:00,2004-11-03 12:30:00,43,,200502,200505,200508,200511,200602,200605
2004-11-04,O,2004-11-04 04:45:00,2004-11-04 12:30:00,2004-11-04 12:29:00,2004-11-04 12:30:00,42,,200502,200505,200508,200511,200602,200605
2004-11-05,O,2004-11-05 04:45:00,2004-11-05 12:30:00,2004-11-05 12:29:00,2004-11-05 12:30:00,41,,200502,200505,200508,200511,200602,200605
2004-11-08,O,2004-11-08 04:45:00,2004-11-08 12:30:00,2004-11-08 12:29:00,2004-11-08 12:30:00,40,,200502,200505,200508,200511,200602,200605
2004-11-09,O,2004-11-09 04:45:00,2004-11-09 12:30:00,2004-11-09 12:29:00,2004-11-09 12:30:00,39,,200502,200505,200508,200511,200602,200605
2004-11-10,O,2004-11-10 04:45:00,2004-11-10 12:30:00,2004-11-10 12:29:00,2004-11-10 12:30:00,38,,200502,200505,200508,200511,200602,200605
2004-11-11,O,2004-11-11 04:45:00,2004-11-11 12:30:00,2004-11-11 12:29:00,2004-11-11 12:30:00,37,,200502,200505,200508,200511,200602,200605
2004-11-12,O,2004-11-12 04:45:00,2004-11-12 12:30:00,2004-11-12 12:29:00,2004-11-12 12:30:00,36,,200502,200505,200508,200511,200602,200605
2004-11-15,O,2004-11-15 04:45:00,2004-11-15 12:30:00,2004-11-15 12:29:00,2004-11-15 12:30:00,35,,200502,200505,200508,200511,200602,200605
2004-11-16,O,2004-11-16 04:45:00,2004-11-16 12:30:00,2004-11-16 12:29:00,2004-11-16 12:30:00,34,,200502,200505,200508,200511,200602,200605
2004-11-17,O,2004-11-17 04:45:00,2004-11-17 12:30:00,2004-11-17 12:29:00,2004-11-17 12:30:00,33,,200502,200505,200508,200511,200602,200605
2004-11-18,O,2004-11-18 04:45:00,2004-11-18 12:30:00,2004-11-18 12:29:00,2004-11-18 12:30:00,32,,200502,200505,200508,200511,200602,200605
2004-11-19,O,2004-11-19 04:45:00,2004-11-19 12:30:00,2004-11-19 12:29:00,2004-11-19 12:30:00,31,,200502,200505,200508,200511,200602,200605
2004-11-22,O,2004-11-22 04:45:00,2004-11-22 12:30:00,2004-11-22 12:29:00,2004-11-22 12:30:00,30,,200502,200505,200508,200511,200602,200605
2004-11-23,O,2004-11-23 04:45:00,2004-11-23 12:30:00,2004-11-23 12:29:00,2004-11-23 12:30:00,29,,200502,200505,200508,200511,200602,200605
2004-11-24,O,2004-11-24 04:45:00,2004-11-24 12:30:00,2004-11-24 12:29:00,2004-11-24 12:30:00,28,,200502,200505,200508,200511,200602,200605
2004-11-25,O,2004-11-25 04:45:00,2004-11-25 12:30:00,2004-11-25 12:29:00,2004-11-25 12:30:00,27,,200502,200505,200508,200511,200602,200605
2004-11-26,O,2004-11-26 04:45:00,2004-11-26 12:30:00,2004-11-26 12:29:00,2004-11-26 12:30:00,26,,200502,200505,200508,200511,200602,200605
2004-11-29,O,2004-11-29 04:45:00,2004-11-29 12:30:00,2004-11-29 12:29:00,2004-11-29 12:30:00,25,,200502,200505,200508,200511,200602,200605
2004-11-30,O,2004-11-30 04:45:00,2004-11-30 12:30:00,2004-11-30 12:29:00,2004-11-30 12:30:00,24,,200502,200505,200508,200511,200602,200605
2004-12-01,O,2004-12-01 04:45:00,2004-12-01 12:30:00,2004-12-01 12:29:00,2004-12-01 12:30:00,23,,200502,200505,200508,200511,200602,200605
2004-12-02,O,2004-12-02 04:45:00,2004-12-02 12:30:00,2004-12-02 12:29:00,2004-12-02 12:30:00,22,,200502,200505,200508,200511,200602,200605
2004-12-03,O,2004-12-03 04:45:00,2004-12-03 12:30:00,2004-12-03 12:29:00,2004-12-03 12:30:00,21,,200502,200505,200508,200511,200602,200605
2004-12-06,O,2004-12-06 04:45:00,2004-12-06 12:30:00,2004-12-06 12:29:00,2004-12-06 12:30:00,20,,200502,200505,200508,200511,200602,200605
2004-12-07,O,2004-12-07 04:45:00,2004-12-07 12:30:00,2004-12-07 12:29:00,2004-12-07 12:30:00,19,,200502,200505,200508,200511,200602,200605
2004-12-08,O,2004-12-08 04:45:00,2004-12-08 12:30:00,2004-12-08 12:29:00,2004-12-08 12:30:00,18,,200502,200505,200508,200511,200602,200605
2004-12-09,O,2004-12-09 04:45:00,2004-12-09 12:30:00,2004-12-09 12:29:00,2004-12-09 12:30:00,17,,200502,200505,200508,200511,200602,200605
2004-12-10,O,2004-12-10 04:45:00,2004-12-10 12:30:00,2004-12-10 12:29:00,2004-12-10 12:30:00,16,,200502,200505,200508,200511,200602,200605
2004-12-13,O,2004-12-13 04:45:00,2004-12-13 12:30:00,2004-12-13 12:29:00,2004-12-13 12:30:00,15,,200502,200505,200508,200511,200602,200605
2004-12-14,O,2004-12-14 04:45:00,2004-12-14 12:30:00,2004-12-14 12:29:00,2004-12-14 12:30:00,14,,200502,200505,200508,200511,200602,200605
2004-12-15,O,2004-12-15 04:45:00,2004-12-15 12:30:00,2004-12-15 12:29:00,2004-12-15 12:30:00,13,,200502,200505,200508,200511,200602,200605
2004-12-16,O,2004-12-16 04:45:00,2004-12-16 12:30:00,2004-12-16 12:29:00,2004-12-16 12:30:00,12,,200502,200505,200508,200511,200602,200605
2004-12-17,O,2004-12-17 04:45:00,2004-12-17 12:30:00,2004-12-17 12:29:00,2004-12-17 12:30:00,11,,200502,200505,200508,200511,200602,200605
2004-12-20,O,2004-12-20 04:45:00,2004-12-20 12:30:00,2004-12-20 12:29:00,2004-12-20 12:30:00,10,,200502,200505,200508,200511,200602,200605
2004-12-21,O,2004-12-21 04:45:00,2004-12-21 12:30:00,2004-12-21 12:29:00,2004-12-21 12:30:00,9,,200502,200505,200508,200511,200602,200605
2004-12-22,O,2004-12-22 04:45:00,2004-12-22 12:30:00,2004-12-22 12:29:00,2004-12-22 12:30:00,8,,200502,200505,200508,200511,200602,200605
2004-12-23,O,2004-12-23 04:45:00,2004-12-23 12:30:00,2004-12-23 12:29:00,2004-12-23 12:30:00,7,,200502,200505,200508,200511,200602,200605
2004-12-24,O,2004-12-24 04:45:00,2004-12-24 12:30:00,2004-12-24 12:29:00,2004-12-24 12:30:00,6,,200502,200505,200508,200511,200602,200605
2004-12-27,O,2004-12-27 04:45:00,2004-12-27 12:30:00,2004-12-27 12:29:00,2004-12-27 12:30:00,5,,200502,200505,200508,200511,200602,200605
2004-12-28,O,2004-12-28 04:45:00,2004-12-28 12:30:00,2004-12-28 12:29:00,2004-12-28 12:30:00,4,,200502,200505,200508,200511,200602,200605
2004-12-29,O,2004-12-29 04:45:00,2004-12-29 12:30:00,2004-12-29 12:29:00,2004-12-29 12:30:00,3,,200502,200505,200508,200511,200602,200605
2004-12-30,O,2004-12-30 04:45:00,2004-12-30 12:30:00,2004-12-30 12:29:00,2004-12-30 12:30:00,2,,200502,200505,200508,200511,200602,200605
2004-12-31,O,2004-12-31 04:45:00,2004-12-31 12:30:00,2004-12-31 12:29:00,2004-12-31 12:30:00,1,,200502,200505,200508,200511,200602,200605
2005-01-03,O,2005-01-03 04:45:00,2005-01-03 12:30:00,2005-01-03 12:29:00,2005-01-03 12:30:00,0,,200502,200505,200508,200511,200602,200605
2005-01-04,O,2005-01-04 04:45:00,2005-01-04 12:30:00,2005-01-04 12:29:00,2005-01-04 12:30:00,61,200502,200505,200508,200511,200602,200605,200608
2005-01-05,O,2005-01-05 04:45:00,2005-01-05 12:30:00,2005-01-05 12:29:00,2005-01-05 12:30:00,60,200502,200505,200508,200511,200602,200605,200608
2005-01-06,O,2005-01-06 04:45:00,2005-01-06 12:30:00,2005-01-06 12:29:00,2005-01-06 12:30:00,59,200502,200505,200508,200511,200602,200605,200608
2005-01-07,O,2005-01-07 04:45:00,2005-01-07 12:30:00,2005-01-07 12:29:00,2005-01-07 12:30:00,58,200502,200505,200508,200511,200602,200605,200608
2005-01-10,O,2005-01-10 04:45:00,2005-01-10 12:30:00,2005-01-10 12:29:00,2005-01-10 12:30:00,57,200502,200505,200508,200511,200602,200605,200608
2005-01-11,O,2005-01-11 04:45:00,2005-01-11 12:30:00,2005-01-11 12:29:00,2005-01-11 12:30:00,56,200502,200505,200508,200511,200602,200605,200608
2005-01-12,O,2005-01-12 04:45:00,2005-01-12 12:30:00,2005-01-12 12:29:00,2005-01-12 12:30:00,55,200502,200505,200508,200511,200602,200605,200608
2005-01-13,O,2005-01-13 04:45:00,2005-01-13 12:30:00,2005-01-13 12:29:00,2005-01-13 12:30:00,54,200502,200505,200508,200511,200602,200605,200608
2005-01-14,O,2005-01-14 04:45:00,2005-01-14 12:30:00,2005-01-14 12:29:00,2005-01-14 12:30:00,53,200502,200505,200508,200511,200602,200605,200608
2005-01-17,O,2005-01-17 04:45:00,2005-01-17 12:30:00,2005-01-17 12:29:00,2005-01-17 12:30:00,52,200502,200505,200508,200511,200602,200605,200608
2005-01-18,O,2005-01-18 04:45:00,2005-01-18 12:30:00,2005-01-18 12:29:00,2005-01-18 12:30:00,51,200502,200505,200508,200511,200602,200605,200608
2005-01-19,O,2005-01-19 04:45:00,2005-01-19 12:30:00,2005-01-19 12:29:00,2005-01-19 12:30:00,50,200502,200505,200508,200511,200602,200605,200608
2005-01-20,O,2005-01-20 04:45:00,2005-01-20 12:30:00,2005-01-20 12:29:00,2005-01-20 12:30:00,49,200502,200505,200508,200511,200602,200605,200608
2005-01-21,O,2005-01-21 04:45:00,2005-01-21 12:30:00,2005-01-21 12:29:00,2005-01-21 12:30:00,48,200502,200505,200508,200511,200602,200605,200608
2005-01-24,O,2005-01-24 04:45:00,2005-01-24 12:30:00,2005-01-24 12:29:00,2005-01-24 12:30:00,47,200502,200505,200508,200511,200602,200605,200608
2005-01-25,O,2005-01-25 04:45:00,2005-01-25 12:30:00,2005-01-25 12:29:00,2005-01-25 12:30:00,46,200502,200505,200508,200511,200602,200605,200608
2005-01-26,O,2005-01-26 04:45:00,2005-01-26 12:30:00,2005-01-26 12:29:00,2005-01-26 12:30:00,45,200502,200505,200508,200511,200602,200605,200608
2005-01-27,O,2005-01-27 04:45:00,2005-01-27 12:30:00,2005-01-27 12:29:00,2005-01-27 12:30:00,44,200502,200505,200508,200511,200602,200605,200608
2005-01-28,O,2005-01-28 04:45:00,2005-01-28 12:30:00,2005-01-28 12:29:00,2005-01-28 12:30:00,43,200502,200505,200508,200511,200602,200605,200608
2005-01-31,O,2005-01-31 04:45:00,2005-01-31 12:30:00,2005-01-31 12:29:00,2005-01-31 12:30:00,42,200502,200505,200508,200511,200602,200605,200608
2005-02-01,O,2005-02-01 04:45:00,2005-02-01 12:30:00,2005-02-01 12:29:00,2005-02-01 12:30:00,41,,200505,200508,200511,200602,200605,200608
2005-02-02,O,2005-02-02 04:45:00,2005-02-02 12:30:00,2005-02-02 12:29:00,2005-02-02 12:30:00,40,,200505,200508,200511,200602,200605,200608
2005-02-03,O,2005-02-03 04:45:00,2005-02-03 12:30:00,2005-02-03 12:29:00,2005-02-03 12:30:00,39,,200505,200508,200511,200602,200605,200608
2005-02-04,O,2005-02-04 04:45:00,2005-02-04 12:30:00,2005-02-04 12:29:00,2005-02-04 12:30:00,38,,200505,200508,200511,200602,200605,200608
2005-02-07,O,2005-02-07 04:45:00,2005-02-07 12:30:00,2005-02-07 12:29:00,2005-02-07 12:30:00,37,,200505,200508,200511,200602,200605,200608
2005-02-08,O,2005-02-08 04:45:00,2005-02-08 12:30:00,2005-02-08 12:29:00,2005-02-08 12:30:00,36,,200505,200508,200511,200602,200605,200608
2005-02-09,O,2005-02-09 04:45:00,2005-02-09 12:30:00,2005-02-09 12:29:00,2005-02-09 12:30:00,35,,200505,200508,200511,200602,200605,200608
2005-02-10,O,2005-02-10 04:45:00,2005-02-10 12:30:00,2005-02-10 12:29:00,2005-02-10 12:30:00,34,,200505,200508,200511,200602,200605,200608
2005-02-11,O,2005-02-11 04:45:00,2005-02-11 12:30:00,2005-02-11 12:29:00,2005-02-11 12:30:00,33,,200505,200508,200511,200602,200605,200608
2005-02-14,O,2005-02-14 04:45:00,2005-02-14 12:30:00,2005-02-14 12:29:00,2005-02-14 12:30:00,32,,200505,200508,200511,200602,200605,200608
2005-02-15,O,2005-02-15 04:45:00,2005-02-15 12:30:00,2005-02-15 12:29:00,2005-02-15 12:30:00,31,,200505,200508,200511,200602,200605,200608
2005-02-16,O,2005-02-16 04:45:00,2005-02-16 12:30:00,2005-02-16 12:29:00,2005-02-16 12:30:00,30,,200505,200508,200511,200602,200605,200608
2005-02-17,O,2005-02-17 04:45:00,2005-02-17 12:30:00,2005-02-17 12:29:00,2005-02-17 12:30:00,29,,200505,200508,200511,200602,200605,200608
2005-02-18,O,2005-02-18 04:45:00,2005-02-18 12:30:00,2005-02-18 12:29:00,2005-02-18 12:30:00,28,,200505,200508,200511,200602,200605,200608
2005-02-21,O,2005-02-21 04:45:00,2005-02-21 12:30:00,2005-02-21 12:29:00,2005-02-21 12:30:00,27,,200505,200508,200511,200602,200605,200608
2005-02-22,O,2005-02-22 04:45:00,2005-02-22 12:30:00,2005-02-22 12:29:00,2005-02-22 12:30:00,26,,200505,200508,200511,200602,200605,200608
2005-02-23,O,2005-02-23 04:45:00,2005-02-23 12:30:00,2005-02-23 12:29:00,2005-02-23 12:30:00,25,,200505,200508,200511,200602,200605,200608
2005-02-24,O,2005-02-24 04:45:00,2005-02-24 12:30:00,2005-02-24 12:29:00,2005-02-24 12:30:00,24,,200505,200508,200511,200602,200605,200608
2005-02-25,O,2005-02-25 04:45:00,2005-02-25 12:30:00,2005-02-25 12:29:00,2005-02-25 12:30:00,23,,200505,200508,200511,200602,200605,200608
2005-02-28,O,2005-02-28 04:45:00,2005-02-28 12:30:00,2005-02-28 12:29:00,2005-02-28 12:30:00,22,,200505,200508,200511,200602,200605,200608
2005-03-01,O,2005-03-01 04:45:00,2005-03-01 12:30:00,2005-03-01 12:29:00,2005-03-01 12:30:00,21,,200505,200508,200511,200602,200605,200608
2005-03-02,O,2005-03-02 04:45:00,2005-03-02 12:30:00,2005-03-02 12:29:00,2005-03-02 12:30:00,20,,200505,200508,200511,200602,200605,200608
2005-03-03,O,2005-03-03 04:45:00,2005-03-03 12:30:00,2005-03-03 12:29:00,2005-03-03 12:30:00,19,,200505,200508,200511,200602,200605,200608
2005-03-04,O,2005-03-04 04:45:00,2005-03-04 12:30:00,2005-03-04 12:29:00,2005-03-04 12:30:00,18,,200505,200508,200511,200602,200605,200608
2005-03-07,O,2005-03-07 04:45:00,2005-03-07 12:30:00,2005-03-07 12:29:00,2005-03-07 12:30:00,17,,200505,200508,200511,200602,200605,200608
2005-03-08,O,2005-03-08 04:45:00,2005-03-08 12:30:00,2005-03-08 12:29:00,2005-03-08 12:30:00,16,,200505,200508,200511,200602,200605,200608
2005-03-09,O,2005-03-09 04:45:00,2005-03-09 12:30:00,2005-03-09 12:29:00,2005-03-09 12:30:00,15,,200505,200508,200511,200602,200605,200608
2005-03-10,O,2005-03-10 04:45:00,2005-03-10 12:30:00,2005-03-10 12:29:00,2005-03-10 12:30:00,14,,200505,200508,200511,200602,200605,200608
2005-03-11,O,2005-03-11 04:45:00,2005-03-11 12:30:00,2005-03-11 12:29:00,2005-03-11 12:30:00,13,,200505,200508,200511,200602,200605,200608
2005-03-14,O,2005-03-14 04:45:00,2005-03-14 12:30:00,2005-03-14 12:29:00,2005-03-14 12:30:00,12,,200505,200508,200511,200602,200605,200608
2005-03-15,O,2005-03-15 04:45:00,2005-03-15 12:30:00,2005-03-15 12:29:00,2005-03-15 12:30:00,11,,200505,200508,200511,200602,200605,200608
2005-03-16,O,2005-03-16 04:45:00,2005-03-16 12:30:00,2005-03-16 12:29:00,2005-03-16 12:30:00,10,,200505,200508,200511,200602,200605,200608
2005-03-17,O,2005-03-17 04:45:00,2005-03-17 12:30:00,2005-03-17 12:29:00,2005-03-17 12:30:00,9,,200505,200508,200511,200602,200605,200608
2005-03-18,O,2005-03-18 04:45:00,2005-03-18 12:30:00,2005-03-18 12:29:00,2005-03-18 12:30:00,8,,200505,200508,200511,200602,200605,200608
2005-03-21,O,2005-03-21 04:45:00,2005-03-21 12:30:00,2005-03-21 12:29:00,2005-03-21 12:30:00,7,,200505,200508,200511,200602,200605,200608
2005-03-22,O,2005-03-22 04:45:00,2005-03-22 12:30:00,2005-03-22 12:29:00,2005-03-22 12:30:00,6,,200505,200508,200511,200602,200605,200608
2005-03-23,O,2005-03-23 04:45:00,2005-03-23 12:30:00,2005-03-23 12:29:00,2005-03-23 12:30:00,5,,200505,200508,200511,200602,200605,200608
2005-03-24,O,2005-03-24 04:45:00,2005-03-24 12:30:00,2005-03-24 12:29:00,2005-03-24 12:30:00,4,,200505,200508,200511,200602,200605,200608
2005-03-25,X,,,,,,,,,,,,
2005-03-28,X,,,,,,,,,,,,
2005-03-29,O,2005-03-29 03:45:00,2005-03-29 11:30:00,2005-03-29 11:29:00,2005-03-29 11:30:00,3,,200505,200508,200511,200602,200605,200608
2005-03-30,O,2005-03-30 03:45:00,2005-03-30 11:30:00,2005-03-30 11:29:00,2005-03-30 11:30:00,2,,200505,200508,200511,200602,200605,200608
2005-03-31,O,2005-03-31 03:45:00,2005-03-31 11:30:00,2005-03-31 11:29:00,2005-03-31 11:30:00,1,,200505,200508,200511,200602,200605,200608
2005-04-01,O,2005-04-01 03:45:00,2005-04-01 11:30:00,2005-04-01 11:29:00,2005-04-01 11:30:00,0,,200505,200508,200511,200602,200605,200608
2005-04-04,O,2005-04-04 04:45:00,2005-04-04 12:30:00,2005-04-04 12:29:00,2005-04-04 12:30:00,64,200505,200508,200511,200602,200605,200608,200611
2005-04-05,O,2005-04-05 04:45:00,2005-04-05 12:30:00,2005-04-05 12:29:00,2005-04-05 12:30:00,63,200505,200508,200511,200602,200605,200608,200611
2005-04-06,O,2005-04-06 04:45:00,2005-04-06 12:30:00,2005-04-06 12:29:00,2005-04-06 12:30:00,62,200505,200508,200511,200602,200605,200608,200611
2005-04-07,O,2005-04-07 04:45:00,2005-04-07 12:30:00,2005-04-07 12:29:00,2005-04-07 12:30:00,61,200505,200508,200511,200602,200605,200608,200611
2005-04-08,O,2005-04-08 04:45:00,2005-04-08 12:30:00,2005-04-08 12:29:00,2005-04-08 12:30:00,60,200505,200508,200511,200602,200605,200608,200611
2005-04-11,O,2005-04-11 04:45:00,2005-04-11 12:30:00,2005-04-11 12:29:00,2005-04-11 12:30:00,59,200505,200508,200511,200602,200605,200608,200611
2005-04-12,O,2005-04-12 04:45:00,2005-04-12 12:30:00,2005-04-12 12:29:00,2005-04-12 12:30:00,58,200505,200508,200511,200602,200605,200608,200611
2005-04-13,O,2005-04-13 04:45:00,2005-04-13 12:30:00,2005-04-13 12:29:00,2005-04-13 12:30:00,57,200505,200508,200511,200602,200605,200608,200611
2005-04-14,O,2005-04-14 04:45:00,2005-04-14 12:30:00,2005-04-14 12:29:00,2005-04-14 12:30:00,56,200505,200508,200511,200602,200605,200608,200611
2005-04-15,O,2005-04-15 04:45:00,2005-04-15 12:30:00,2005-04-15 12:29:00,2005-04-15 12:30:00,55,200505,200508,200511,200602,200605,200608,200611
2005-04-18,O,2005-04-18 04:45:00,2005-04-18 12:30:00,2005-04-18 12:29:00,2005-04-18 12:30:00,54,200505,200508,200511,200602,200605,200608,200611
2005-04-19,O,2005-04-19 04:45:00,2005-04-19 12:30:00,2005-04-19 12:29:00,2005-04-19 12:30:00,53,200505,200508,200511,200602,200605,200608,200611
2005-04-20,O,2005-04-20 04:45:00,2005-04-20 12:30:00,2005-04-20 12:29:00,2005-04-20 12:30:00,52,200505,200508,200511,200602,200605,200608,200611
2005-04-21,O,2005-04-21 04:45:00,2005-04-21 12:30:00,2005-04-21 12:29:00,2005-04-21 12:30:00,51,200505,200508,200511,200602,200605,200608,200611
2005-04-22,O,2005-04-22 04:45:00,2005-04-22 12:30:00,2005-04-22 12:29:00,2005-04-22 12:30:00,50,200505,200508,200511,200602,200605,200608,200611
2005-04-25,O,2005-04-25 04:45:00,2005-04-25 12:30:00,2005-04-25 12:29:00,2005-04-25 12:30:00,49,200505,200508,200511,200602,200605,200608,200611
2005-04-26,O,2005-04-26 04:45:00,2005-04-26 12:30:00,2005-04-26 12:29:00,2005-04-26 12:30:00,48,200505,200508,200511,200602,200605,200608,200611
2005-04-27,O,2005-04-27 04:45:00,2005-04-27 12:30:00,2005-04-27 12:29:00,2005-04-27 12:30:00,47,200505,200508,200511,200602,200605,200608,200611
2005-04-28,O,2005-04-28 04:45:00,2005-04-28 12:30:00,2005-04-28 12:29:00,2005-04-28 12:30:00,46,200505,200508,200511,200602,200605,200608,200611
2005-04-29,O,2005-04-29 04:45:00,2005-04-29 12:30:00,2005-04-29 12:29:00,2005-04-29 12:30:00,45,200505,200508,200511,200602,200605,200608,200611
2005-05-02,O,2005-05-02 04:45:00,2005-05-02 12:30:00,2005-05-02 12:29:00,2005-05-02 12:30:00,44,,200508,200511,200602,200605,200608,200611
2005-05-03,O,2005-05-03 04:45:00,2005-05-03 12:30:00,2005-05-03 12:29:00,2005-05-03 12:30:00,43,,200508,200511,200602,200605,200608,200611
2005-05-04,O,2005-05-04 04:45:00,2005-05-04 12:30:00,2005-05-04 12:29:00,2005-05-04 12:30:00,42,,200508,200511,200602,200605,200608,200611
2005-05-05,O,2005-05-05 04:45:00,2005-05-05 12:30:00,2005-05-05 12:29:00,2005-05-05 12:30:00,41,,200508,200511,200602,200605,200608,200611
2005-05-06,O,2005-05-06 04:45:00,2005-05-06 12:30:00,2005-05-06 12:29:00,2005-05-06 12:30:00,40,,200508,200511,200602,200605,200608,200611
2005-05-09,O,2005-05-09 04:45:00,2005-05-09 12:30:00,2005-05-09 12:29:00,2005-05-09 12:30:00,39,,200508,200511,200602,200605,200608,200611
2005-05-10,O,2005-05-10 04:45:00,2005-05-10 12:30:00,2005-05-10 12:29:00,2005-05-10 12:30:00,38,,200508,200511,200602,200605,200608,200611
2005-05-11,O,2005-05-11 04:45:00,2005-05-11 12:30:00,2005-05-11 12:29:00,2005-05-11 12:30:00,37,,200508,200511,200602,200605,200608,200611
2005-05-12,O,2005-05-12 04:45:00,2005-05-12 12:30:00,2005-05-12 12:29:00,2005-05-12 12:30:00,36,,200508,200511,200602,200605,200608,200611
