date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,MillingWheat_N0,MillingWheat_N1,MillingWheat_N2,MillingWheat_N3,MillingWheat_N4,MillingWheat_N5,MillingWheat_N6
2020-09-03,O,2020-09-03 04:45:00,2020-09-03 12:30:00,2020-09-03 12:29:00,2020-09-03 12:30:00,50,,202012,202103,202105,202112,202203,202205
2020-09-04,O,2020-09-04 04:45:00,2020-09-04 12:30:00,2020-09-04 12:29:00,2020-09-04 12:30:00,49,,202012,202103,202105,202112,202203,202205
2020-09-07,O,2020-09-07 04:45:00,2020-09-07 12:30:00,2020-09-07 12:29:00,2020-09-07 12:30:00,48,,202012,202103,202105,202112,202203,202205
2020-09-08,O,2020-09-08 04:45:00,2020-09-08 12:30:00,2020-09-08 12:29:00,2020-09-08 12:30:00,47,,202012,202103,202105,202112,202203,202205
2020-09-09,O,2020-09-09 04:45:00,2020-09-09 12:30:00,2020-09-09 12:29:00,2020-09-09 12:30:00,46,,202012,202103,202105,202112,202203,202205
2020-09-10,O,2020-09-10 04:45:00,2020-09-10 12:30:00,2020-09-10 12:29:00,2020-09-10 12:30:00,45,,202012,202103,202105,202112,202203,202205
2020-09-11,O,2020-09-11 04:45:00,2020-09-11 12:30:00,2020-09-11 12:29:00,2020-09-11 12:30:00,44,,202012,202103,202105,202112,202203,202205
2020-09-14,O,2020-09-14 04:45:00,2020-09-14 12:30:00,2020-09-14 12:29:00,2020-09-14 12:30:00,43,,202012,202103,202105,202112,202203,202205
2020-09-15,O,2020-09-15 04:45:00,2020-09-15 12:30:00,2020-09-15 12:29:00,2020-09-15 12:30:00,42,,202012,202103,202105,202112,202203,202205
2020-09-16,O,2020-09-16 04:45:00,2020-09-16 12:30:00,2020-09-16 12:29:00,2020-09-16 12:30:00,41,,202012,202103,202105,202112,202203,202205
2020-09-17,O,2020-09-17 04:45:00,2020-09-17 12:30:00,2020-09-17 12:29:00,2020-09-17 12:30:00,40,,202012,202103,202105,202112,202203,202205
2020-09-18,O,2020-09-18 04:45:00,2020-09-18 12:30:00,2020-09-18 12:29:00,2020-09-18 12:30:00,39,,202012,202103,202105,202112,202203,202205
2020-09-21,O,2020-09-21 04:45:00,2020-09-21 12:30:00,2020-09-21 12:29:00,2020-09-21 12:30:00,38,,202012,202103,202105,202112,202203,202205
2020-09-22,O,2020-09-22 04:45:00,2020-09-22 12:30:00,2020-09-22 12:29:00,2020-09-22 12:30:00,37,,202012,202103,202105,202112,202203,202205
2020-09-23,O,2020-09-23 04:45:00,2020-09-23 12:30:00,2020-09-23 12:29:00,2020-09-23 12:30:00,36,,202012,202103,202105,202112,202203,202205
2020-09-24,O,2020-09-24 04:45:00,2020-09-24 12:30:00,2020-09-24 12:29:00,2020-09-24 12:30:00,35,,202012,202103,202105,202112,202203,202205
2020-09-25,O,2020-09-25 04:45:00,2020-09-25 12:30:00,2020-09-25 12:29:00,2020-09-25 12:30:00,34,,202012,202103,202105,202112,202203,202205
2020-09-28,O,2020-09-28 04:45:00,2020-09-28 12:30:00,2020-09-28 12:29:00,2020-09-28 12:30:00,33,,202012,202103,202105,202112,202203,202205
2020-09-29,O,2020-09-29 04:45:00,2020-09-29 12:30:00,2020-09-29 12:29:00,2020-09-29 12:30:00,32,,202012,202103,202105,202112,202203,202205
2020-09-30,O,2020-09-30 04:45:00,2020-09-30 12:30:00,2020-09-30 12:29:00,2020-09-30 12:30:00,31,,202012,202103,202105,202112,202203,202205
2020-10-01,O,2020-10-01 04:45:00,2020-10-01 12:30:00,2020-10-01 12:29:00,2020-10-01 12:30:00,30,,202012,202103,202105,202112,202203,202205
2020-10-02,O,2020-10-02 04:45:00,2020-10-02 12:30:00,2020-10-02 12:29:00,2020-10-02 12:30:00,29,,202012,202103,202105,202112,202203,202205
2020-10-05,O,2020-10-05 04:45:00,2020-10-05 12:30:00,2020-10-05 12:29:00,2020-10-05 12:30:00,28,,202012,202103,202105,202112,202203,202205
2020-10-06,O,2020-10-06 04:45:00,2020-10-06 12:30:00,2020-10-06 12:29:00,2020-10-06 12:30:00,27,,202012,202103,202105,202112,202203,202205
2020-10-07,O,2020-10-07 04:45:00,2020-10-07 12:30:00,2020-10-07 12:29:00,2020-10-07 12:30:00,26,,202012,202103,202105,202112,202203,202205
2020-10-08,O,2020-10-08 04:45:00,2020-10-08 12:30:00,2020-10-08 12:29:00,2020-10-08 12:30:00,25,,202012,202103,202105,202112,202203,202205
2020-10-09,O,2020-10-09 04:45:00,2020-10-09 12:30:00,2020-10-09 12:29:00,2020-10-09 12:30:00,24,,202012,202103,202105,202112,202203,202205
2020-10-12,O,2020-10-12 04:45:00,2020-10-12 12:30:00,2020-10-12 12:29:00,2020-10-12 12:30:00,23,,202012,202103,202105,202112,202203,202205
2020-10-13,O,2020-10-13 04:45:00,2020-10-13 12:30:00,2020-10-13 12:29:00,2020-10-13 12:30:00,22,,202012,202103,202105,202112,202203,202205
2020-10-14,O,2020-10-14 04:45:00,2020-10-14 12:30:00,2020-10-14 12:29:00,2020-10-14 12:30:00,21,,202012,202103,202105,202112,202203,202205
2020-10-15,O,2020-10-15 04:45:00,2020-10-15 12:30:00,2020-10-15 12:29:00,2020-10-15 12:30:00,20,,202012,202103,202105,202112,202203,202205
2020-10-16,O,2020-10-16 04:45:00,2020-10-16 12:30:00,2020-10-16 12:29:00,2020-10-16 12:30:00,19,,202012,202103,202105,202112,202203,202205
2020-10-19,O,2020-10-19 04:45:00,2020-10-19 12:30:00,2020-10-19 12:29:00,2020-10-19 12:30:00,18,,202012,202103,202105,202112,202203,202205
2020-10-20,O,2020-10-20 04:45:00,2020-10-20 12:30:00,2020-10-20 12:29:00,2020-10-20 12:30:00,17,,202012,202103,202105,202112,202203,202205
2020-10-21,O,2020-10-21 04:45:00,2020-10-21 12:30:00,2020-10-21 12:29:00,2020-10-21 12:30:00,16,,202012,202103,202105,202112,202203,202205
2020-10-22,O,2020-10-22 04:45:00,2020-10-22 12:30:00,2020-10-22 12:29:00,2020-10-22 12:30:00,15,,202012,202103,202105,202112,202203,202205
2020-10-23,O,2020-10-23 04:45:00,2020-10-23 12:30:00,2020-10-23 12:29:00,2020-10-23 12:30:00,14,,202012,202103,202105,202112,202203,202205
2020-10-26,O,2020-10-26 05:45:00,2020-10-26 13:30:00,2020-10-26 13:29:00,2020-10-26 13:30:00,13,,202012,202103,202105,202112,202203,202205
2020-10-27,O,2020-10-27 05:45:00,2020-10-27 13:30:00,2020-10-27 13:29:00,2020-10-27 13:30:00,12,,202012,202103,202105,202112,202203,202205
2020-10-28,O,2020-10-28 05:45:00,2020-10-28 13:30:00,2020-10-28 13:29:00,2020-10-28 13:30:00,11,,202012,202103,202105,202112,202203,202205
2020-10-29,O,2020-10-29 05:45:00,2020-10-29 13:30:00,2020-10-29 13:29:00,2020-10-29 13:30:00,10,,202012,202103,202105,202112,202203,202205
2020-10-30,O,2020-10-30 05:45:00,2020-10-30 13:30:00,2020-10-30 13:29:00,2020-10-30 13:30:00,9,,202012,202103,202105,202112,202203,202205
2020-11-02,O,2020-11-02 04:45:00,2020-11-02 12:30:00,2020-11-02 12:29:00,2020-11-02 12:30:00,8,,202012,202103,202105,202112,202203,202205
2020-11-03,O,2020-11-03 04:45:00,2020-11-03 12:30:00,2020-11-03 12:29:00,2020-11-03 12:30:00,7,,202012,202103,202105,202112,202203,202205
2020-11-04,O,2020-11-04 04:45:00,2020-11-04 12:30:00,2020-11-04 12:29:00,2020-11-04 12:30:00,6,,202012,202103,202105,202112,202203,202205
2020-11-05,O,2020-11-05 04:45:00,2020-11-05 12:30:00,2020-11-05 12:29:00,2020-11-05 12:30:00,5,,202012,202103,202105,202112,202203,202205
2020-11-06,O,2020-11-06 04:45:00,2020-11-06 12:30:00,2020-11-06 12:29:00,2020-11-06 12:30:00,4,,202012,202103,202105,202112,202203,202205
2020-11-09,O,2020-11-09 04:45:00,2020-11-09 12:30:00,2020-11-09 12:29:00,2020-11-09 12:30:00,3,,202012,202103,202105,202112,202203,202205
2020-11-10,O,2020-11-10 04:45:00,2020-11-10 12:30:00,2020-11-10 12:29:00,2020-11-10 12:30:00,2,,202012,202103,202105,202112,202203,202205
2020-11-11,O,2020-11-11 04:45:00,2020-11-11 12:30:00,2020-11-11 12:29:00,2020-11-11 12:30:00,1,,202012,202103,202105,202112,202203,202205
2020-11-12,O,2020-11-12 04:45:00,2020-11-12 12:30:00,2020-11-12 12:29:00,2020-11-12 12:30:00,0,,202012,202103,202105,202112,202203,202205
2020-11-13,O,2020-11-13 04:45:00,2020-11-13 12:30:00,2020-11-13 12:29:00,2020-11-13 12:30:00,61,202012,202103,202105,202112,202203,202205,202212
2020-11-16,O,2020-11-16 04:45:00,2020-11-16 12:30:00,2020-11-16 12:29:00,2020-11-16 12:30:00,60,202012,202103,202105,202112,202203,202205,202212
2020-11-17,O,2020-11-17 04:45:00,2020-11-17 12:30:00,2020-11-17 12:29:00,2020-11-17 12:30:00,59,202012,202103,202105,202112,202203,202205,202212
2020-11-18,O,2020-11-18 04:45:00,2020-11-18 12:30:00,2020-11-18 12:29:00,2020-11-18 12:30:00,58,202012,202103,202105,202112,202203,202205,202212
2020-11-19,O,2020-11-19 04:45:00,2020-11-19 12:30:00,2020-11-19 12:29:00,2020-11-19 12:30:00,57,202012,202103,202105,202112,202203,202205,202212
2020-11-20,O,2020-11-20 04:45:00,2020-11-20 12:30:00,2020-11-20 12:29:00,2020-11-20 12:30:00,56,202012,202103,202105,202112,202203,202205,202212
2020-11-23,O,2020-11-23 04:45:00,2020-11-23 12:30:00,2020-11-23 12:29:00,2020-11-23 12:30:00,55,202012,202103,202105,202112,202203,202205,202212
2020-11-24,O,2020-11-24 04:45:00,2020-11-24 12:30:00,2020-11-24 12:29:00,2020-11-24 12:30:00,54,202012,202103,202105,202112,202203,202205,202212
2020-11-25,O,2020-11-25 04:45:00,2020-11-25 12:30:00,2020-11-25 12:29:00,2020-11-25 12:30:00,53,202012,202103,202105,202112,202203,202205,202212
2020-11-26,O,2020-11-26 04:45:00,2020-11-26 12:30:00,2020-11-26 12:29:00,2020-11-26 12:30:00,52,202012,202103,202105,202112,202203,202205,202212
2020-11-27,O,2020-11-27 04:45:00,2020-11-27 12:30:00,2020-11-27 12:29:00,2020-11-27 12:30:00,51,202012,202103,202105,202112,202203,202205,202212
2020-11-30,O,2020-11-30 04:45:00,2020-11-30 12:30:00,2020-11-30 12:29:00,2020-11-30 12:30:00,50,202012,202103,202105,202112,202203,202205,202212
2020-12-01,O,2020-12-01 04:45:00,2020-12-01 12:30:00,2020-12-01 12:29:00,2020-12-01 12:30:00,49,202012,202103,202105,202112,202203,202205,202212
2020-12-02,O,2020-12-02 04:45:00,2020-12-02 12:30:00,2020-12-02 12:29:00,2020-12-02 12:30:00,48,202012,202103,202105,202112,202203,202205,202212
2020-12-03,O,2020-12-03 04:45:00,2020-12-03 12:30:00,2020-12-03 12:29:00,2020-12-03 12:30:00,47,202012,202103,202105,202112,202203,202205,202212
2020-12-04,O,2020-12-04 04:45:00,2020-12-04 12:30:00,2020-12-04 12:29:00,2020-12-04 12:30:00,46,202012,202103,202105,202112,202203,202205,202212
2020-12-07,O,2020-12-07 04:45:00,2020-12-07 12:30:00,2020-12-07 12:29:00,2020-12-07 12:30:00,45,202012,202103,202105,202112,202203,202205,202212
2020-12-08,O,2020-12-08 04:45:00,2020-12-08 12:30:00,2020-12-08 12:29:00,2020-12-08 12:30:00,44,202012,202103,202105,202112,202203,202205,202212
2020-12-09,O,2020-12-09 04:45:00,2020-12-09 12:30:00,2020-12-09 12:29:00,2020-12-09 12:30:00,43,202012,202103,202105,202112,202203,202205,202212
2020-12-10,O,2020-12-10 04:45:00,2020-12-10 12:30:00,2020-12-10 12:29:00,2020-12-10 12:30:00,42,202012,202103,202105,202112,202203,202205,202212
2020-12-11,O,2020-12-11 04:45:00,2020-12-11 12:30:00,2020-12-11 12:29:00,2020-12-11 12:30:00,41,,202103,202105,202112,202203,202205,202212
2020-12-14,O,2020-12-14 04:45:00,2020-12-14 12:30:00,2020-12-14 12:29:00,2020-12-14 12:30:00,40,,202103,202105,202112,202203,202205,202212
2020-12-15,O,2020-12-15 04:45:00,2020-12-15 12:30:00,2020-12-15 12:29:00,2020-12-15 12:30:00,39,,202103,202105,202112,202203,202205,202212
2020-12-16,O,2020-12-16 04:45:00,2020-12-16 12:30:00,2020-12-16 12:29:00,2020-12-16 12:30:00,38,,202103,202105,202112,202203,202205,202212
2020-12-17,O,2020-12-17 04:45:00,2020-12-17 12:30:00,2020-12-17 12:29:00,2020-12-17 12:30:00,37,,202103,202105,202112,202203,202205,202212
2020-12-18,O,2020-12-18 04:45:00,2020-12-18 12:30:00,2020-12-18 12:29:00,2020-12-18 12:30:00,36,,202103,202105,202112,202203,202205,202212
2020-12-21,O,2020-12-21 04:45:00,2020-12-21 12:30:00,2020-12-21 12:29:00,2020-12-21 12:30:00,35,,202103,202105,202112,202203,202205,202212
2020-12-22,O,2020-12-22 04:45:00,2020-12-22 12:30:00,2020-12-22 12:29:00,2020-12-22 12:30:00,34,,202103,202105,202112,202203,202205,202212
2020-12-23,O,2020-12-23 04:45:00,2020-12-23 12:30:00,2020-12-23 12:29:00,2020-12-23 12:30:00,33,,202103,202105,202112,202203,202205,202212
2020-12-24,O,2020-12-24 04:45:00,2020-12-24 12:30:00,2020-12-24 12:29:00,2020-12-24 12:30:00,32,,202103,202105,202112,202203,202205,202212
2020-12-25,X,,,,,,,,,,,,
2020-12-28,O,2020-12-28 04:45:00,2020-12-28 12:30:00,2020-12-28 12:29:00,2020-12-28 12:30:00,31,,202103,202105,202112,202203,202205,202212
2020-12-29,O,2020-12-29 04:45:00,2020-12-29 12:30:00,2020-12-29 12:29:00,2020-12-29 12:30:00,30,,202103,202105,202112,202203,202205,202212
2020-12-30,O,2020-12-30 04:45:00,2020-12-30 12:30:00,2020-12-30 12:29:00,2020-12-30 12:30:00,29,,202103,202105,202112,202203,202205,202212
2020-12-31,O,2020-12-31 04:45:00,2020-12-31 12:30:00,2020-12-31 12:29:00,2020-12-31 12:30:00,28,,202103,202105,202112,202203,202205,202212
2021-01-01,X,,,,,,,,,,,,
2021-01-04,O,2021-01-04 04:45:00,2021-01-04 12:30:00,2021-01-04 12:29:00,2021-01-04 12:30:00,27,,202103,202105,202112,202203,202205,202212
2021-01-05,O,2021-01-05 04:45:00,2021-01-05 12:30:00,2021-01-05 12:29:00,2021-01-05 12:30:00,26,,202103,202105,202112,202203,202205,202212
2021-01-06,O,2021-01-06 04:45:00,2021-01-06 12:30:00,2021-01-06 12:29:00,2021-01-06 12:30:00,25,,202103,202105,202112,202203,202205,202212
2021-01-07,O,2021-01-07 04:45:00,2021-01-07 12:30:00,2021-01-07 12:29:00,2021-01-07 12:30:00,24,,202103,202105,202112,202203,202205,202212
2021-01-08,O,2021-01-08 04:45:00,2021-01-08 12:30:00,2021-01-08 12:29:00,2021-01-08 12:30:00,23,,202103,202105,202112,202203,202205,202212
2021-01-11,O,2021-01-11 04:45:00,2021-01-11 12:30:00,2021-01-11 12:29:00,2021-01-11 12:30:00,22,,202103,202105,202112,202203,202205,202212
2021-01-12,O,2021-01-12 04:45:00,2021-01-12 12:30:00,2021-01-12 12:29:00,2021-01-12 12:30:00,21,,202103,202105,202112,202203,202205,202212
2021-01-13,O,2021-01-13 04:45:00,2021-01-13 12:30:00,2021-01-13 12:29:00,2021-01-13 12:30:00,20,,202103,202105,202112,202203,202205,202212
2021-01-14,O,2021-01-14 04:45:00,2021-01-14 12:30:00,2021-01-14 12:29:00,2021-01-14 12:30:00,19,,202103,202105,202112,202203,202205,202212
2021-01-15,O,2021-01-15 04:45:00,2021-01-15 12:30:00,2021-01-15 12:29:00,2021-01-15 12:30:00,18,,202103,202105,202112,202203,202205,202212
2021-01-18,O,2021-01-18 04:45:00,2021-01-18 12:30:00,2021-01-18 12:29:00,2021-01-18 12:30:00,17,,202103,202105,202112,202203,202205,202212
2021-01-19,O,2021-01-19 04:45:00,2021-01-19 12:30:00,2021-01-19 12:29:00,2021-01-19 12:30:00,16,,202103,202105,202112,202203,202205,202212
2021-01-20,O,2021-01-20 04:45:00,2021-01-20 12:30:00,2021-01-20 12:29:00,2021-01-20 12:30:00,15,,202103,202105,202112,202203,202205,202212
2021-01-21,O,2021-01-21 04:45:00,2021-01-21 12:30:00,2021-01-21 12:29:00,2021-01-21 12:30:00,14,,202103,202105,202112,202203,202205,202212
2021-01-22,O,2021-01-22 04:45:00,2021-01-22 12:30:00,2021-01-22 12:29:00,2021-01-22 12:30:00,13,,202103,202105,202112,202203,202205,202212
2021-01-25,O,2021-01-25 04:45:00,2021-01-25 12:30:00,2021-01-25 12:29:00,2021-01-25 12:30:00,12,,202103,202105,202112,202203,202205,202212
2021-01-26,O,2021-01-26 04:45:00,2021-01-26 12:30:00,2021-01-26 12:29:00,2021-01-26 12:30:00,11,,202103,202105,202112,202203,202205,202212
2021-01-27,O,2021-01-27 04:45:00,2021-01-27 12:30:00,2021-01-27 12:29:00,2021-01-27 12:30:00,10,,202103,202105,202112,202203,202205,202212
2021-01-28,O,2021-01-28 04:45:00,2021-01-28 12:30:00,2021-01-28 12:29:00,2021-01-28 12:30:00,9,,202103,202105,202112,202203,202205,202212
2021-01-29,O,2021-01-29 04:45:00,2021-01-29 12:30:00,2021-01-29 12:29:00,2021-01-29 12:30:00,8,,202103,202105,202112,202203,202205,202212
2021-02-01,O,2021-02-01 04:45:00,2021-02-01 12:30:00,2021-02-01 12:29:00,2021-02-01 12:30:00,7,,202103,202105,202112,202203,202205,202212
2021-02-02,O,2021-02-02 04:45:00,2021-02-02 12:30:00,2021-02-02 12:29:00,2021-02-02 12:30:00,6,,202103,202105,202112,202203,202205,202212
2021-02-03,O,2021-02-03 04:45:00,2021-02-03 12:30:00,2021-02-03 12:29:00,2021-02-03 12:30:00,5,,202103,202105,202112,202203,202205,202212
2021-02-04,O,2021-02-04 04:45:00,2021-02-04 12:30:00,2021-02-04 12:29:00,2021-02-04 12:30:00,4,,202103,202105,202112,202203,202205,202212
2021-02-05,O,2021-02-05 04:45:00,2021-02-05 12:30:00,2021-02-05 12:29:00,2021-02-05 12:30:00,3,,202103,202105,202112,202203,202205,202212
2021-02-08,O,2021-02-08 04:45:00,2021-02-08 12:30:00,2021-02-08 12:29:00,2021-02-08 12:30:00,2,,202103,202105,202112,202203,202205,202212
2021-02-09,O,2021-02-09 04:45:00,2021-02-09 12:30:00,2021-02-09 12:29:00,2021-02-09 12:30:00,1,,202103,202105,202112,202203,202205,202212
2021-02-10,O,2021-02-10 04:45:00,2021-02-10 12:30:00,2021-02-10 12:29:00,2021-02-10 12:30:00,0,,202103,202105,202112,202203,202205,202212
2021-02-11,O,2021-02-11 04:45:00,2021-02-11 12:30:00,2021-02-11 12:29:00,2021-02-11 12:30:00,40,202103,202105,202112,202203,202205,202212,202303
2021-02-12,O,2021-02-12 04:45:00,2021-02-12 12:30:00,2021-02-12 12:29:00,2021-02-12 12:30:00,39,202103,202105,202112,202203,202205,202212,202303
2021-02-15,O,2021-02-15 04:45:00,2021-02-15 12:30:00,2021-02-15 12:29:00,2021-02-15 12:30:00,38,202103,202105,202112,202203,202205,202212,202303
2021-02-16,O,2021-02-16 04:45:00,2021-02-16 12:30:00,2021-02-16 12:29:00,2021-02-16 12:30:00,37,202103,202105,202112,202203,202205,202212,202303
2021-02-17,O,2021-02-17 04:45:00,2021-02-17 12:30:00,2021-02-17 12:29:00,2021-02-17 12:30:00,36,202103,202105,202112,202203,202205,202212,202303
2021-02-18,O,2021-02-18 04:45:00,2021-02-18 12:30:00,2021-02-18 12:29:00,2021-02-18 12:30:00,35,202103,202105,202112,202203,202205,202212,202303
2021-02-19,O,2021-02-19 04:45:00,2021-02-19 12:30:00,2021-02-19 12:29:00,2021-02-19 12:30:00,34,202103,202105,202112,202203,202205,202212,202303
2021-02-22,O,2021-02-22 04:45:00,2021-02-22 12:30:00,2021-02-22 12:29:00,2021-02-22 12:30:00,33,202103,202105,202112,202203,202205,202212,202303
2021-02-23,O,2021-02-23 04:45:00,2021-02-23 12:30:00,2021-02-23 12:29:00,2021-02-23 12:30:00,32,202103,202105,202112,202203,202205,202212,202303
2021-02-24,O,2021-02-24 04:45:00,2021-02-24 12:30:00,2021-02-24 12:29:00,2021-02-24 12:30:00,31,202103,202105,202112,202203,202205,202212,202303
2021-02-25,O,2021-02-25 04:45:00,2021-02-25 12:30:00,2021-02-25 12:29:00,2021-02-25 12:30:00,30,202103,202105,202112,202203,202205,202212,202303
2021-02-26,O,2021-02-26 04:45:00,2021-02-26 12:30:00,2021-02-26 12:29:00,2021-02-26 12:30:00,29,202103,202105,202112,202203,202205,202212,202303
2021-03-01,O,2021-03-01 04:45:00,2021-03-01 12:30:00,2021-03-01 12:29:00,2021-03-01 12:30:00,28,202103,202105,202112,202203,202205,202212,202303
2021-03-02,O,2021-03-02 04:45:00,2021-03-02 12:30:00,2021-03-02 12:29:00,2021-03-02 12:30:00,27,202103,202105,202112,202203,202205,202212,202303
2021-03-03,O,2021-03-03 04:45:00,2021-03-03 12:30:00,2021-03-03 12:29:00,2021-03-03 12:30:00,26,202103,202105,202112,202203,202205,202212,202303
2021-03-04,O,2021-03-04 04:45:00,2021-03-04 12:30:00,2021-03-04 12:29:00,2021-03-04 12:30:00,25,202103,202105,202112,202203,202205,202212,202303
2021-03-05,O,2021-03-05 04:45:00,2021-03-05 12:30:00,2021-03-05 12:29:00,2021-03-05 12:30:00,24,202103,202105,202112,202203,202205,202212,202303
2021-03-08,O,2021-03-08 04:45:00,2021-03-08 12:30:00,2021-03-08 12:29:00,2021-03-08 12:30:00,23,202103,202105,202112,202203,202205,202212,202303
2021-03-09,O,2021-03-09 04:45:00,2021-03-09 12:30:00,2021-03-09 12:29:00,2021-03-09 12:30:00,22,202103,202105,202112,202203,202205,202212,202303
2021-03-10,O,2021-03-10 04:45:00,2021-03-10 12:30:00,2021-03-10 12:29:00,2021-03-10 12:30:00,21,202103,202105,202112,202203,202205,202212,202303
2021-03-11,O,2021-03-11 04:45:00,2021-03-11 12:30:00,2021-03-11 12:29:00,2021-03-11 12:30:00,20,,202105,202112,202203,202205,202212,202303
2021-03-12,O,2021-03-12 04:45:00,2021-03-12 12:30:00,2021-03-12 12:29:00,2021-03-12 12:30:00,19,,202105,202112,202203,202205,202212,202303
2021-03-15,O,2021-03-15 05:45:00,2021-03-15 13:30:00,2021-03-15 13:29:00,2021-03-15 13:30:00,18,,202105,202112,202203,202205,202212,202303
2021-03-16,O,2021-03-16 05:45:00,2021-03-16 13:30:00,2021-03-16 13:29:00,2021-03-16 13:30:00,17,,202105,202112,202203,202205,202212,202303
2021-03-17,O,2021-03-17 05:45:00,2021-03-17 13:30:00,2021-03-17 13:29:00,2021-03-17 13:30:00,16,,202105,202112,202203,202205,202212,202303
2021-03-18,O,2021-03-18 05:45:00,2021-03-18 13:30:00,2021-03-18 13:29:00,2021-03-18 13:30:00,15,,202105,202112,202203,202205,202212,202303
2021-03-19,O,2021-03-19 05:45:00,2021-03-19 13:30:00,2021-03-19 13:29:00,2021-03-19 13:30:00,14,,202105,202112,202203,202205,202212,202303
2021-03-22,O,2021-03-22 05:45:00,2021-03-22 13:30:00,2021-03-22 13:29:00,2021-03-22 13:30:00,13,,202105,202112,202203,202205,202212,202303
2021-03-23,O,2021-03-23 05:45:00,2021-03-23 13:30:00,2021-03-23 13:29:00,2021-03-23 13:30:00,12,,202105,202112,202203,202205,202212,202303
2021-03-24,O,2021-03-24 05:45:00,2021-03-24 13:30:00,2021-03-24 13:29:00,2021-03-24 13:30:00,11,,202105,202112,202203,202205,202212,202303
2021-03-25,O,2021-03-25 05:45:00,2021-03-25 13:30:00,2021-03-25 13:29:00,2021-03-25 13:30:00,10,,202105,202112,202203,202205,202212,202303
2021-03-26,O,2021-03-26 05:45:00,2021-03-26 13:30:00,2021-03-26 13:29:00,2021-03-26 13:30:00,9,,202105,202112,202203,202205,202212,202303
2021-03-29,O,2021-03-29 04:45:00,2021-03-29 12:30:00,2021-03-29 12:29:00,2021-03-29 12:30:00,8,,202105,202112,202203,202205,202212,202303
2021-03-30,O,2021-03-30 04:45:00,2021-03-30 12:30:00,2021-03-30 12:29:00,2021-03-30 12:30:00,7,,202105,202112,202203,202205,202212,202303
2021-03-31,O,2021-03-31 04:45:00,2021-03-31 12:30:00,2021-03-31 12:29:00,2021-03-31 12:30:00,6,,202105,202112,202203,202205,202212,202303
2021-04-01,O,2021-04-01 04:45:00,2021-04-01 12:30:00,2021-04-01 12:29:00,2021-04-01 12:30:00,5,,202105,202112,202203,202205,202212,202303
2021-04-02,X,,,,,,,,,,,,
2021-04-05,X,,,,,,,,,,,,
2021-04-06,O,2021-04-06 04:45:00,2021-04-06 12:30:00,2021-04-06 12:29:00,2021-04-06 12:30:00,4,,202105,202112,202203,202205,202212,202303
