date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,EuroStoxx600_N0,EuroStoxx600_N1,EuroStoxx600_N2,EuroStoxx600_N3,EuroStoxx600_N4,EuroStoxx600_N5,EuroStoxx600_N6
2012-10-26,O,2012-10-26 01:50:00,2012-10-26 16:00:00,2012-10-26 11:29:00,2012-10-26 11:30:00,35,,201212,201303,201306,201309,201312,201403
2012-10-29,O,2012-10-29 02:50:00,2012-10-29 17:00:00,2012-10-29 12:29:00,2012-10-29 12:30:00,34,,201212,201303,201306,201309,201312,201403
2012-10-30,O,2012-10-30 02:50:00,2012-10-30 17:00:00,2012-10-30 12:29:00,2012-10-30 12:30:00,33,,201212,201303,201306,201309,201312,201403
2012-10-31,O,2012-10-31 02:50:00,2012-10-31 17:00:00,2012-10-31 12:29:00,2012-10-31 12:30:00,32,,201212,201303,201306,201309,201312,201403
2012-11-01,O,2012-11-01 02:50:00,2012-11-01 17:00:00,2012-11-01 12:29:00,2012-11-01 12:30:00,31,,201212,201303,201306,201309,201312,201403
2012-11-02,O,2012-11-02 02:50:00,2012-11-02 17:00:00,2012-11-02 12:29:00,2012-11-02 12:30:00,30,,201212,201303,201306,201309,201312,201403
2012-11-05,O,2012-11-05 01:50:00,2012-11-05 16:00:00,2012-11-05 11:29:00,2012-11-05 11:30:00,29,,201212,201303,201306,201309,201312,201403
2012-11-06,O,2012-11-06 01:50:00,2012-11-06 16:00:00,2012-11-06 11:29:00,2012-11-06 11:30:00,28,,201212,201303,201306,201309,201312,201403
2012-11-07,O,2012-11-07 01:50:00,2012-11-07 16:00:00,2012-11-07 11:29:00,2012-11-07 11:30:00,27,,201212,201303,201306,201309,201312,201403
2012-11-08,O,2012-11-08 01:50:00,2012-11-08 16:00:00,2012-11-08 11:29:00,2012-11-08 11:30:00,26,,201212,201303,201306,201309,201312,201403
2012-11-09,O,2012-11-09 01:50:00,2012-11-09 16:00:00,2012-11-09 11:29:00,2012-11-09 11:30:00,25,,201212,201303,201306,201309,201312,201403
2012-11-12,O,2012-11-12 01:50:00,2012-11-12 16:00:00,2012-11-12 11:29:00,2012-11-12 11:30:00,24,,201212,201303,201306,201309,201312,201403
2012-11-13,O,2012-11-13 01:50:00,2012-11-13 16:00:00,2012-11-13 11:29:00,2012-11-13 11:30:00,23,,201212,201303,201306,201309,201312,201403
2012-11-14,O,2012-11-14 01:50:00,2012-11-14 16:00:00,2012-11-14 11:29:00,2012-11-14 11:30:00,22,,201212,201303,201306,201309,201312,201403
2012-11-15,O,2012-11-15 01:50:00,2012-11-15 16:00:00,2012-11-15 11:29:00,2012-11-15 11:30:00,21,,201212,201303,201306,201309,201312,201403
2012-11-16,O,2012-11-16 01:50:00,2012-11-16 16:00:00,2012-11-16 11:29:00,2012-11-16 11:30:00,20,,201212,201303,201306,201309,201312,201403
2012-11-19,O,2012-11-19 01:50:00,2012-11-19 16:00:00,2012-11-19 11:29:00,2012-11-19 11:30:00,19,,201212,201303,201306,201309,201312,201403
2012-11-20,O,2012-11-20 01:50:00,2012-11-20 16:00:00,2012-11-20 11:29:00,2012-11-20 11:30:00,18,,201212,201303,201306,201309,201312,201403
2012-11-21,O,2012-11-21 01:50:00,2012-11-21 16:00:00,2012-11-21 11:29:00,2012-11-21 11:30:00,17,,201212,201303,201306,201309,201312,201403
2012-11-22,O,2012-11-22 01:50:00,2012-11-22 16:00:00,2012-11-22 11:29:00,2012-11-22 11:30:00,16,,201212,201303,201306,201309,201312,201403
2012-11-23,O,2012-11-23 01:50:00,2012-11-23 16:00:00,2012-11-23 11:29:00,2012-11-23 11:30:00,15,,201212,201303,201306,201309,201312,201403
2012-11-26,O,2012-11-26 01:50:00,2012-11-26 16:00:00,2012-11-26 11:29:00,2012-11-26 11:30:00,14,,201212,201303,201306,201309,201312,201403
2012-11-27,O,2012-11-27 01:50:00,2012-11-27 16:00:00,2012-11-27 11:29:00,2012-11-27 11:30:00,13,,201212,201303,201306,201309,201312,201403
2012-11-28,O,2012-11-28 01:50:00,2012-11-28 16:00:00,2012-11-28 11:29:00,2012-11-28 11:30:00,12,,201212,201303,201306,201309,201312,201403
2012-11-29,O,2012-11-29 01:50:00,2012-11-29 16:00:00,2012-11-29 11:29:00,2012-11-29 11:30:00,11,,201212,201303,201306,201309,201312,201403
2012-11-30,O,2012-11-30 01:50:00,2012-11-30 16:00:00,2012-11-30 11:29:00,2012-11-30 11:30:00,10,,201212,201303,201306,201309,201312,201403
2012-12-03,O,2012-12-03 01:50:00,2012-12-03 16:00:00,2012-12-03 11:29:00,2012-12-03 11:30:00,9,,201212,201303,201306,201309,201312,201403
2012-12-04,O,2012-12-04 01:50:00,2012-12-04 16:00:00,2012-12-04 11:29:00,2012-12-04 11:30:00,8,,201212,201303,201306,201309,201312,201403
2012-12-05,O,2012-12-05 01:50:00,2012-12-05 16:00:00,2012-12-05 11:29:00,2012-12-05 11:30:00,7,,201212,201303,201306,201309,201312,201403
2012-12-06,O,2012-12-06 01:50:00,2012-12-06 16:00:00,2012-12-06 11:29:00,2012-12-06 11:30:00,6,,201212,201303,201306,201309,201312,201403
2012-12-07,O,2012-12-07 01:50:00,2012-12-07 16:00:00,2012-12-07 11:29:00,2012-12-07 11:30:00,5,,201212,201303,201306,201309,201312,201403
2012-12-10,O,2012-12-10 01:50:00,2012-12-10 16:00:00,2012-12-10 11:29:00,2012-12-10 11:30:00,4,,201212,201303,201306,201309,201312,201403
2012-12-11,O,2012-12-11 01:50:00,2012-12-11 16:00:00,2012-12-11 11:29:00,2012-12-11 11:30:00,3,,201212,201303,201306,201309,201312,201403
2012-12-12,O,2012-12-12 01:50:00,2012-12-12 16:00:00,2012-12-12 11:29:00,2012-12-12 11:30:00,2,,201212,201303,201306,201309,201312,201403
2012-12-13,O,2012-12-13 01:50:00,2012-12-13 16:00:00,2012-12-13 11:29:00,2012-12-13 11:30:00,1,,201212,201303,201306,201309,201312,201403
2012-12-14,O,2012-12-14 01:50:00,2012-12-14 16:00:00,2012-12-14 11:29:00,2012-12-14 11:30:00,0,,201212,201303,201306,201309,201312,201403
2012-12-17,O,2012-12-17 01:50:00,2012-12-17 16:00:00,2012-12-17 11:29:00,2012-12-17 11:30:00,55,201212,201303,201306,201309,201312,201403,201406
2012-12-18,O,2012-12-18 01:50:00,2012-12-18 16:00:00,2012-12-18 11:29:00,2012-12-18 11:30:00,54,201212,201303,201306,201309,201312,201403,201406
2012-12-19,O,2012-12-19 01:50:00,2012-12-19 16:00:00,2012-12-19 11:29:00,2012-12-19 11:30:00,53,201212,201303,201306,201309,201312,201403,201406
2012-12-20,O,2012-12-20 01:50:00,2012-12-20 16:00:00,2012-12-20 11:29:00,2012-12-20 11:30:00,52,201212,201303,201306,201309,201312,201403,201406
2012-12-21,O,2012-12-21 01:50:00,2012-12-21 16:00:00,2012-12-21 11:29:00,2012-12-21 11:30:00,51,201212,201303,201306,201309,201312,201403,201406
2012-12-24,X,,,,,,,,,,,,
2012-12-25,X,,,,,,,,,,,,
2012-12-26,X,,,,,,,,,,,,
2012-12-27,O,2012-12-27 01:50:00,2012-12-27 16:00:00,2012-12-27 11:29:00,2012-12-27 11:30:00,50,,201303,201306,201309,201312,201403,201406
2012-12-28,O,2012-12-28 01:50:00,2012-12-28 16:00:00,2012-12-28 11:29:00,2012-12-28 11:30:00,49,,201303,201306,201309,201312,201403,201406
2012-12-31,O,2012-12-31 01:50:00,2012-12-31 16:00:00,2012-12-31 11:29:00,2012-12-31 11:30:00,48,,201303,201306,201309,201312,201403,201406
2013-01-01,X,,,,,,,,,,,,
2013-01-02,O,2013-01-02 01:50:00,2013-01-02 16:00:00,2013-01-02 11:29:00,2013-01-02 11:30:00,47,,201303,201306,201309,201312,201403,201406
2013-01-03,O,2013-01-03 01:50:00,2013-01-03 16:00:00,2013-01-03 11:29:00,2013-01-03 11:30:00,46,,201303,201306,201309,201312,201403,201406
2013-01-04,O,2013-01-04 01:50:00,2013-01-04 16:00:00,2013-01-04 11:29:00,2013-01-04 11:30:00,45,,201303,201306,201309,201312,201403,201406
2013-01-07,O,2013-01-07 01:50:00,2013-01-07 16:00:00,2013-01-07 11:29:00,2013-01-07 11:30:00,44,,201303,201306,201309,201312,201403,201406
2013-01-08,O,2013-01-08 01:50:00,2013-01-08 16:00:00,2013-01-08 11:29:00,2013-01-08 11:30:00,43,,201303,201306,201309,201312,201403,201406
2013-01-09,O,2013-01-09 01:50:00,2013-01-09 16:00:00,2013-01-09 11:29:00,2013-01-09 11:30:00,42,,201303,201306,201309,201312,201403,201406
2013-01-10,O,2013-01-10 01:50:00,2013-01-10 16:00:00,2013-01-10 11:29:00,2013-01-10 11:30:00,41,,201303,201306,201309,201312,201403,201406
2013-01-11,O,2013-01-11 01:50:00,2013-01-11 16:00:00,2013-01-11 11:29:00,2013-01-11 11:30:00,40,,201303,201306,201309,201312,201403,201406
2013-01-14,O,2013-01-14 01:50:00,2013-01-14 16:00:00,2013-01-14 11:29:00,2013-01-14 11:30:00,39,,201303,201306,201309,201312,201403,201406
2013-01-15,O,2013-01-15 01:50:00,2013-01-15 16:00:00,2013-01-15 11:29:00,2013-01-15 11:30:00,38,,201303,201306,201309,201312,201403,201406
2013-01-16,O,2013-01-16 01:50:00,2013-01-16 16:00:00,2013-01-16 11:29:00,2013-01-16 11:30:00,37,,201303,201306,201309,201312,201403,201406
2013-01-17,O,2013-01-17 01:50:00,2013-01-17 16:00:00,2013-01-17 11:29:00,2013-01-17 11:30:00,36,,201303,201306,201309,201312,201403,201406
2013-01-18,O,2013-01-18 01:50:00,2013-01-18 16:00:00,2013-01-18 11:29:00,2013-01-18 11:30:00,35,,201303,201306,201309,201312,201403,201406
2013-01-21,O,2013-01-21 01:50:00,2013-01-21 16:00:00,2013-01-21 11:29:00,2013-01-21 11:30:00,34,,201303,201306,201309,201312,201403,201406
2013-01-22,O,2013-01-22 01:50:00,2013-01-22 16:00:00,2013-01-22 11:29:00,2013-01-22 11:30:00,33,,201303,201306,201309,201312,201403,201406
2013-01-23,O,2013-01-23 01:50:00,2013-01-23 16:00:00,2013-01-23 11:29:00,2013-01-23 11:30:00,32,,201303,201306,201309,201312,201403,201406
2013-01-24,O,2013-01-24 01:50:00,2013-01-24 16:00:00,2013-01-24 11:29:00,2013-01-24 11:30:00,31,,201303,201306,201309,201312,201403,201406
2013-01-25,O,2013-01-25 01:50:00,2013-01-25 16:00:00,2013-01-25 11:29:00,2013-01-25 11:30:00,30,,201303,201306,201309,201312,201403,201406
2013-01-28,O,2013-01-28 01:50:00,2013-01-28 16:00:00,2013-01-28 11:29:00,2013-01-28 11:30:00,29,,201303,201306,201309,201312,201403,201406
2013-01-29,O,2013-01-29 01:50:00,2013-01-29 16:00:00,2013-01-29 11:29:00,2013-01-29 11:30:00,28,,201303,201306,201309,201312,201403,201406
2013-01-30,O,2013-01-30 01:50:00,2013-01-30 16:00:00,2013-01-30 11:29:00,2013-01-30 11:30:00,27,,201303,201306,201309,201312,201403,201406
2013-01-31,O,2013-01-31 01:50:00,2013-01-31 16:00:00,2013-01-31 11:29:00,2013-01-31 11:30:00,26,,201303,201306,201309,201312,201403,201406
2013-02-01,O,2013-02-01 01:50:00,2013-02-01 16:00:00,2013-02-01 11:29:00,2013-02-01 11:30:00,25,,201303,201306,201309,201312,201403,201406
2013-02-04,O,2013-02-04 01:50:00,2013-02-04 16:00:00,2013-02-04 11:29:00,2013-02-04 11:30:00,24,,201303,201306,201309,201312,201403,201406
2013-02-05,O,2013-02-05 01:50:00,2013-02-05 16:00:00,2013-02-05 11:29:00,2013-02-05 11:30:00,23,,201303,201306,201309,201312,201403,201406
2013-02-06,O,2013-02-06 01:50:00,2013-02-06 16:00:00,2013-02-06 11:29:00,2013-02-06 11:30:00,22,,201303,201306,201309,201312,201403,201406
2013-02-07,O,2013-02-07 01:50:00,2013-02-07 16:00:00,2013-02-07 11:29:00,2013-02-07 11:30:00,21,,201303,201306,201309,201312,201403,201406
2013-02-08,O,2013-02-08 01:50:00,2013-02-08 16:00:00,2013-02-08 11:29:00,2013-02-08 11:30:00,20,,201303,201306,201309,201312,201403,201406
2013-02-11,O,2013-02-11 01:50:00,2013-02-11 16:00:00,2013-02-11 11:29:00,2013-02-11 11:30:00,19,,201303,201306,201309,201312,201403,201406
2013-02-12,O,2013-02-12 01:50:00,2013-02-12 16:00:00,2013-02-12 11:29:00,2013-02-12 11:30:00,18,,201303,201306,201309,201312,201403,201406
2013-02-13,O,2013-02-13 01:50:00,2013-02-13 16:00:00,2013-02-13 11:29:00,2013-02-13 11:30:00,17,,201303,201306,201309,201312,201403,201406
2013-02-14,O,2013-02-14 01:50:00,2013-02-14 16:00:00,2013-02-14 11:29:00,2013-02-14 11:30:00,16,,201303,201306,201309,201312,201403,201406
2013-02-15,O,2013-02-15 01:50:00,2013-02-15 16:00:00,2013-02-15 11:29:00,2013-02-15 11:30:00,15,,201303,201306,201309,201312,201403,201406
2013-02-18,O,2013-02-18 01:50:00,2013-02-18 16:00:00,2013-02-18 11:29:00,2013-02-18 11:30:00,14,,201303,201306,201309,201312,201403,201406
2013-02-19,O,2013-02-19 01:50:00,2013-02-19 16:00:00,2013-02-19 11:29:00,2013-02-19 11:30:00,13,,201303,201306,201309,201312,201403,201406
2013-02-20,O,2013-02-20 01:50:00,2013-02-20 16:00:00,2013-02-20 11:29:00,2013-02-20 11:30:00,12,,201303,201306,201309,201312,201403,201406
2013-02-21,O,2013-02-21 01:50:00,2013-02-21 16:00:00,2013-02-21 11:29:00,2013-02-21 11:30:00,11,,201303,201306,201309,201312,201403,201406
2013-02-22,O,2013-02-22 01:50:00,2013-02-22 16:00:00,2013-02-22 11:29:00,2013-02-22 11:30:00,10,,201303,201306,201309,201312,201403,201406
2013-02-25,O,2013-02-25 01:50:00,2013-02-25 16:00:00,2013-02-25 11:29:00,2013-02-25 11:30:00,9,,201303,201306,201309,201312,201403,201406
2013-02-26,O,2013-02-26 01:50:00,2013-02-26 16:00:00,2013-02-26 11:29:00,2013-02-26 11:30:00,8,,201303,201306,201309,201312,201403,201406
2013-02-27,O,2013-02-27 01:50:00,2013-02-27 16:00:00,2013-02-27 11:29:00,2013-02-27 11:30:00,7,,201303,201306,201309,201312,201403,201406
2013-02-28,O,2013-02-28 01:50:00,2013-02-28 16:00:00,2013-02-28 11:29:00,2013-02-28 11:30:00,6,,201303,201306,201309,201312,201403,201406
2013-03-01,O,2013-03-01 01:50:00,2013-03-01 16:00:00,2013-03-01 11:29:00,2013-03-01 11:30:00,5,,201303,201306,201309,201312,201403,201406
2013-03-04,O,2013-03-04 01:50:00,2013-03-04 16:00:00,2013-03-04 11:29:00,2013-03-04 11:30:00,4,,201303,201306,201309,201312,201403,201406
2013-03-05,O,2013-03-05 01:50:00,2013-03-05 16:00:00,2013-03-05 11:29:00,2013-03-05 11:30:00,3,,201303,201306,201309,201312,201403,201406
2013-03-06,O,2013-03-06 01:50:00,2013-03-06 16:00:00,2013-03-06 11:29:00,2013-03-06 11:30:00,2,,201303,201306,201309,201312,201403,201406
2013-03-07,O,2013-03-07 01:50:00,2013-03-07 16:00:00,2013-03-07 11:29:00,2013-03-07 11:30:00,1,,201303,201306,201309,201312,201403,201406
2013-03-08,O,2013-03-08 01:50:00,2013-03-08 16:00:00,2013-03-08 11:29:00,2013-03-08 11:30:00,0,,201303,201306,201309,201312,201403,201406
2013-03-11,O,2013-03-11 02:50:00,2013-03-11 17:00:00,2013-03-11 12:29:00,2013-03-11 12:30:00,66,201303,201306,201309,201312,201403,201406,201409
2013-03-12,O,2013-03-12 02:50:00,2013-03-12 17:00:00,2013-03-12 12:29:00,2013-03-12 12:30:00,65,201303,201306,201309,201312,201403,201406,201409
2013-03-13,O,2013-03-13 02:50:00,2013-03-13 17:00:00,2013-03-13 12:29:00,2013-03-13 12:30:00,64,201303,201306,201309,201312,201403,201406,201409
2013-03-14,O,2013-03-14 02:50:00,2013-03-14 17:00:00,2013-03-14 12:29:00,2013-03-14 12:30:00,63,201303,201306,201309,201312,201403,201406,201409
2013-03-15,O,2013-03-15 02:50:00,2013-03-15 17:00:00,2013-03-15 12:29:00,2013-03-15 12:30:00,62,201303,201306,201309,201312,201403,201406,201409
2013-03-18,O,2013-03-18 02:50:00,2013-03-18 17:00:00,2013-03-18 12:29:00,2013-03-18 12:30:00,61,,201306,201309,201312,201403,201406,201409
2013-03-19,O,2013-03-19 02:50:00,2013-03-19 17:00:00,2013-03-19 12:29:00,2013-03-19 12:30:00,60,,201306,201309,201312,201403,201406,201409
2013-03-20,O,2013-03-20 02:50:00,2013-03-20 17:00:00,2013-03-20 12:29:00,2013-03-20 12:30:00,59,,201306,201309,201312,201403,201406,201409
2013-03-21,O,2013-03-21 02:50:00,2013-03-21 17:00:00,2013-03-21 12:29:00,2013-03-21 12:30:00,58,,201306,201309,201312,201403,201406,201409
2013-03-22,O,2013-03-22 02:50:00,2013-03-22 17:00:00,2013-03-22 12:29:00,2013-03-22 12:30:00,57,,201306,201309,201312,201403,201406,201409
2013-03-25,O,2013-03-25 02:50:00,2013-03-25 17:00:00,2013-03-25 12:29:00,2013-03-25 12:30:00,56,,201306,201309,201312,201403,201406,201409
2013-03-26,O,2013-03-26 02:50:00,2013-03-26 17:00:00,2013-03-26 12:29:00,2013-03-26 12:30:00,55,,201306,201309,201312,201403,201406,201409
2013-03-27,O,2013-03-27 02:50:00,2013-03-27 17:00:00,2013-03-27 12:29:00,2013-03-27 12:30:00,54,,201306,201309,201312,201403,201406,201409
2013-03-28,O,2013-03-28 02:50:00,2013-03-28 17:00:00,2013-03-28 12:29:00,2013-03-28 12:30:00,53,,201306,201309,201312,201403,201406,201409
2013-03-29,X,,,,,,,,,,,,
2013-04-01,X,,,,,,,,,,,,
2013-04-02,O,2013-04-02 01:50:00,2013-04-02 16:00:00,2013-04-02 11:29:00,2013-04-02 11:30:00,52,,201306,201309,201312,201403,201406,201409
2013-04-03,O,2013-04-03 01:50:00,2013-04-03 16:00:00,2013-04-03 11:29:00,2013-04-03 11:30:00,51,,201306,201309,201312,201403,201406,201409
2013-04-04,O,2013-04-04 01:50:00,2013-04-04 16:00:00,2013-04-04 11:29:00,2013-04-04 11:30:00,50,,201306,201309,201312,201403,201406,201409
2013-04-05,O,2013-04-05 01:50:00,2013-04-05 16:00:00,2013-04-05 11:29:00,2013-04-05 11:30:00,49,,201306,201309,201312,201403,201406,201409
2013-04-08,O,2013-04-08 01:50:00,2013-04-08 16:00:00,2013-04-08 11:29:00,2013-04-08 11:30:00,48,,201306,201309,201312,201403,201406,201409
2013-04-09,O,2013-04-09 01:50:00,2013-04-09 16:00:00,2013-04-09 11:29:00,2013-04-09 11:30:00,47,,201306,201309,201312,201403,201406,201409
2013-04-10,O,2013-04-10 01:50:00,2013-04-10 16:00:00,2013-04-10 11:29:00,2013-04-10 11:30:00,46,,201306,201309,201312,201403,201406,201409
2013-04-11,O,2013-04-11 01:50:00,2013-04-11 16:00:00,2013-04-11 11:29:00,2013-04-11 11:30:00,45,,201306,201309,201312,201403,201406,201409
2013-04-12,O,2013-04-12 01:50:00,2013-04-12 16:00:00,2013-04-12 11:29:00,2013-04-12 11:30:00,44,,201306,201309,201312,201403,201406,201409
2013-04-15,O,2013-04-15 01:50:00,2013-04-15 16:00:00,2013-04-15 11:29:00,2013-04-15 11:30:00,43,,201306,201309,201312,201403,201406,201409
2013-04-16,O,2013-04-16 01:50:00,2013-04-16 16:00:00,2013-04-16 11:29:00,2013-04-16 11:30:00,42,,201306,201309,201312,201403,201406,201409
2013-04-17,O,2013-04-17 01:50:00,2013-04-17 16:00:00,2013-04-17 11:29:00,2013-04-17 11:30:00,41,,201306,201309,201312,201403,201406,201409
2013-04-18,O,2013-04-18 01:50:00,2013-04-18 16:00:00,2013-04-18 11:29:00,2013-04-18 11:30:00,40,,201306,201309,201312,201403,201406,201409
2013-04-19,O,2013-04-19 01:50:00,2013-04-19 16:00:00,2013-04-19 11:29:00,2013-04-19 11:30:00,39,,201306,201309,201312,201403,201406,201409
2013-04-22,O,2013-04-22 01:50:00,2013-04-22 16:00:00,2013-04-22 11:29:00,2013-04-22 11:30:00,38,,201306,201309,201312,201403,201406,201409
2013-04-23,O,2013-04-23 01:50:00,2013-04-23 16:00:00,2013-04-23 11:29:00,2013-04-23 11:30:00,37,,201306,201309,201312,201403,201406,201409
2013-04-24,O,2013-04-24 01:50:00,2013-04-24 16:00:00,2013-04-24 11:29:00,2013-04-24 11:30:00,36,,201306,201309,201312,201403,201406,201409
2013-04-25,O,2013-04-25 01:50:00,2013-04-25 16:00:00,2013-04-25 11:29:00,2013-04-25 11:30:00,35,,201306,201309,201312,201403,201406,201409
2013-04-26,O,2013-04-26 01:50:00,2013-04-26 16:00:00,2013-04-26 11:29:00,2013-04-26 11:30:00,34,,201306,201309,201312,201403,201406,201409
2013-04-29,O,2013-04-29 01:50:00,2013-04-29 16:00:00,2013-04-29 11:29:00,2013-04-29 11:30:00,33,,201306,201309,201312,201403,201406,201409
2013-04-30,O,2013-04-30 01:50:00,2013-04-30 16:00:00,2013-04-30 11:29:00,2013-04-30 11:30:00,32,,201306,201309,201312,201403,201406,201409
2013-05-01,X,,,,,,,,,,,,
2013-05-02,O,2013-05-02 01:50:00,2013-05-02 16:00:00,2013-05-02 11:29:00,2013-05-02 11:30:00,31,,201306,201309,201312,201403,201406,201409
2013-05-03,O,2013-05-03 01:50:00,2013-05-03 16:00:00,2013-05-03 11:29:00,2013-05-03 11:30:00,30,,201306,201309,201312,201403,201406,201409
2013-05-06,O,2013-05-06 01:50:00,2013-05-06 16:00:00,2013-05-06 11:29:00,2013-05-06 11:30:00,29,,201306,201309,201312,201403,201406,201409
2013-05-07,O,2013-05-07 01:50:00,2013-05-07 16:00:00,2013-05-07 11:29:00,2013-05-07 11:30:00,28,,201306,201309,201312,201403,201406,201409
2013-05-08,O,2013-05-08 01:50:00,2013-05-08 16:00:00,2013-05-08 11:29:00,2013-05-08 11:30:00,27,,201306,201309,201312,201403,201406,201409
2013-05-09,O,2013-05-09 01:50:00,2013-05-09 16:00:00,2013-05-09 11:29:00,2013-05-09 11:30:00,26,,201306,201309,201312,201403,201406,201409
2013-05-10,O,2013-05-10 01:50:00,2013-05-10 16:00:00,2013-05-10 11:29:00,2013-05-10 11:30:00,25,,201306,201309,201312,201403,201406,201409
2013-05-13,O,2013-05-13 01:50:00,2013-05-13 16:00:00,2013-05-13 11:29:00,2013-05-13 11:30:00,24,,201306,201309,201312,201403,201406,201409
2013-05-14,O,2013-05-14 01:50:00,2013-05-14 16:00:00,2013-05-14 11:29:00,2013-05-14 11:30:00,23,,201306,201309,201312,201403,201406,201409
2013-05-15,O,2013-05-15 01:50:00,2013-05-15 16:00:00,2013-05-15 11:29:00,2013-05-15 11:30:00,22,,201306,201309,201312,201403,201406,201409
2013-05-16,O,2013-05-16 01:50:00,2013-05-16 16:00:00,2013-05-16 11:29:00,2013-05-16 11:30:00,21,,201306,201309,201312,201403,201406,201409
2013-05-17,O,2013-05-17 01:50:00,2013-05-17 16:00:00,2013-05-17 11:29:00,2013-05-17 11:30:00,20,,201306,201309,201312,201403,201406,201409
2013-05-20,O,2013-05-20 01:50:00,2013-05-20 16:00:00,2013-05-20 11:29:00,2013-05-20 11:30:00,19,,201306,201309,201312,201403,201406,201409
2013-05-21,O,2013-05-21 01:50:00,2013-05-21 16:00:00,2013-05-21 11:29:00,2013-05-21 11:30:00,18,,201306,201309,201312,201403,201406,201409
2013-05-22,O,2013-05-22 01:50:00,2013-05-22 16:00:00,2013-05-22 11:29:00,2013-05-22 11:30:00,17,,201306,201309,201312,201403,201406,201409
2013-05-23,O,2013-05-23 01:50:00,2013-05-23 16:00:00,2013-05-23 11:29:00,2013-05-23 11:30:00,16,,201306,201309,201312,201403,201406,201409
2013-05-24,O,2013-05-24 01:50:00,2013-05-24 16:00:00,2013-05-24 11:29:00,2013-05-24 11:30:00,15,,201306,201309,201312,201403,201406,201409
2013-05-27,O,2013-05-27 01:50:00,2013-05-27 16:00:00,2013-05-27 11:29:00,2013-05-27 11:30:00,14,,201306,201309,201312,201403,201406,201409
2013-05-28,O,2013-05-28 01:50:00,2013-05-28 16:00:00,2013-05-28 11:29:00,2013-05-28 11:30:00,13,,201306,201309,201312,201403,201406,201409
2013-05-29,O,2013-05-29 01:50:00,2013-05-29 16:00:00,2013-05-29 11:29:00,2013-05-29 11:30:00,12,,201306,201309,201312,201403,201406,201409
2013-05-30,O,2013-05-30 01:50:00,2013-05-30 16:00:00,2013-05-30 11:29:00,2013-05-30 11:30:00,11,,201306,201309,201312,201403,201406,201409
2013-05-31,O,2013-05-31 01:50:00,2013-05-31 16:00:00,2013-05-31 11:29:00,2013-05-31 11:30:00,10,,201306,201309,201312,201403,201406,201409
2013-06-03,O,2013-06-03 01:50:00,2013-06-03 16:00:00,2013-06-03 11:29:00,2013-06-03 11:30:00,9,,201306,201309,201312,201403,201406,201409
2013-06-04,O,2013-06-04 01:50:00,2013-06-04 16:00:00,2013-06-04 11:29:00,2013-06-04 11:30:00,8,,201306,201309,201312,201403,201406,201409
